2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:18:54,698 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8463963333333319, balanceFirmB: 0.8307636666666642, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:54,699 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 106000 and to countId: 212.
2021-08-19 14:18:54,703 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 212
2021-08-19 14:18:55,160 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 213 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:55,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 213 of cohort 24.
2021-08-19 14:18:55,196 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 213 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:55,199 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 213 of cohort 24.
2021-08-19 14:18:55,199 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:55,200 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:55,200 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:55,200 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8505669999999985, balanceFirmB: 0.8348586666666642, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:55,201 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 106500 and to countId: 213.
2021-08-19 14:18:55,204 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 213
2021-08-19 14:18:55,664 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 214 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:55,666 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 214 of cohort 24.
2021-08-19 14:18:55,698 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 214 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:55,700 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 214 of cohort 24.
2021-08-19 14:18:55,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:55,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:55,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:55,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8547376666666652, balanceFirmB: 0.8389536666666642, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:55,703 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 107000 and to countId: 214.
2021-08-19 14:18:55,705 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 214
2021-08-19 14:18:56,169 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 215 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:56,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 215 of cohort 24.
2021-08-19 14:18:56,203 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 215 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:56,205 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 215 of cohort 24.
2021-08-19 14:18:56,206 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:56,206 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:56,206 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:56,206 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8589083333333318, balanceFirmB: 0.8430486666666641, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:56,208 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 107500 and to countId: 215.
2021-08-19 14:18:56,211 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 215
2021-08-19 14:18:56,677 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 216 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:56,697 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 216 of cohort 24.
2021-08-19 14:18:56,707 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 216 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 216 of cohort 24.
2021-08-19 14:18:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8630789999999985, balanceFirmB: 0.8471436666666641, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:56,713 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 108000 and to countId: 216.
2021-08-19 14:18:56,715 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 216
2021-08-19 14:18:57,182 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 217 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:57,184 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 217 of cohort 24.
2021-08-19 14:18:57,213 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 217 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:57,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 217 of cohort 24.
2021-08-19 14:18:57,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:57,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:57,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:57,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8672496666666651, balanceFirmB: 0.851238666666664, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:57,218 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 108500 and to countId: 217.
2021-08-19 14:18:57,221 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 217
2021-08-19 14:18:57,689 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 218 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:57,691 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 218 of cohort 24.
2021-08-19 14:18:57,719 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 218 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:57,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 218 of cohort 24.
2021-08-19 14:18:57,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:57,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:57,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:57,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8714203333333318, balanceFirmB: 0.855333666666664, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:57,722 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 109000 and to countId: 218.
2021-08-19 14:18:57,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 218
2021-08-19 14:18:58,190 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 219 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:58,193 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 219 of cohort 24.
2021-08-19 14:18:58,221 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 219 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:58,223 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 219 of cohort 24.
2021-08-19 14:18:58,223 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:58,224 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:58,224 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:58,224 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8755909999999985, balanceFirmB: 0.859428666666664, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:58,225 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 109500 and to countId: 219.
2021-08-19 14:18:58,238 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 219
2021-08-19 14:18:58,699 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 220 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:58,701 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 220 of cohort 24.
2021-08-19 14:18:58,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 220 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:58,722 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 220 of cohort 24.
2021-08-19 14:18:58,722 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:58,722 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:58,723 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:58,723 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8797616666666651, balanceFirmB: 0.8635236666666639, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:58,723 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 110000 and to countId: 220.
2021-08-19 14:18:58,754 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 220
2021-08-19 14:18:59,206 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 221 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:59,209 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 221 of cohort 24.
2021-08-19 14:18:59,237 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 221 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:59,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 221 of cohort 24.
2021-08-19 14:18:59,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:59,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:59,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:59,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8839323333333318, balanceFirmB: 0.8676186666666639, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:59,240 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 110500 and to countId: 221.
